"ROWKEY","COMMCONTENT","COMMLEVEL"
"1085688","假期去排队的人实在是太多了，早上十点到的到晚上五点半一共才玩了五个项目。最多的时候工作人员告诉我们排队要两个半小时。感觉玩的一点也不愉快。而且等游玩结束走的时候，在大门口打车都打不到，有司机也都是黑车，就算有出租车路过也不会停下。总的来说这次行程不是很愉快。","1"
"1085689","主要在欢乐谷玩游乐设施，冰雪世界非常受领导好评，这个炎炎夏日，像进了冰箱一样，非常舒服","1"
"1085690","称孩子开学前去的，正赶上搞活动所以99每人买的票，很划算。设施刺激类的比较多，吓的我吱哇乱叫，孩子倒是很淡定。九点去到下午三点全部玩完，不过要两个人配合排队。园区不大比较干净，水温很好有消毒水味道。排队秩序也不错，印象还可以。","1"
"1085691","很好玩，有刺激的，也有比较平稳的，老少皆宜，适合亲子游玩，里面吃的东西也不贵，基本二三十元可以吃到午饭","1"
"1085692","天气好，玩得不错，孩子们很开心！","1"
"1085693","感觉很好，老少皆宜的娱乐场地。","1"
"1085694","这是一次不错的旅游，就是半路下雨了","1"
"1085695","人太多了，基本上都是看人了，还没有表演","1"
"1085696","带孩子过来玩 真是一个非常棒的地方 玩累了在秋千林里放松一下 很惬意！旁边的金宝饺子 出了名的好吃","1"
"1085697","整体认为比较不赖的，温泉比较温馨，自助餐有一点贵，卫生还可以，服务态度态度比较不赖，用携程网划算比较多，和朋友一起比较高兴的一次出游！","1"
"1085698","环境较不赖，服务态度比较热情。比其他的温泉认为要强","1"
"1085699","不建议步行，进门就坐20元一位的观光车吧，有随车导游，有重要的孔姓名人会停车讲解，要自己走真的有点费脚力。一个小时就能逛完。","1"
"1085700","值得一看，风景美丽，学习孔子文化","1"
"1085701","孩子要的很开心，那就值了！！！","1"
"1085702","碧水蓝天，面朝大海，心情澎湃！最美成山头，邂逅好运角！畅游节假日，共享家庭乐！实惠携程网！","1"
"1085703","还不错，就是济南空气不怎么好，","1"
"1085704","带孩子去挺好玩的。。。。。。。","1"
"1085705","比窗口便宜5块钱，但是，不给门票，只给打印一个小纸条。喜欢收集门票的需要注意。","1"
"1085706","去之前没觉得多出名 去了才发现此地名气很大","1"
"1085707","赤山神宏伟威严，在这可以俯瞰整个石岛新区。菩萨院有固定时段的音乐喷泉表演，十分壮观，其他禅院寺庙规模不大，张保皋事迹馆展品也不多。","1"
"1085708","以前生活过的地方、和同事一起去的景区而且每天都会有表演音乐喷泉、有山、有水、还有树蛮好的、好想生活在那里哦。还在那里买了一个葫芦哦，可以写自己的名字哦！很有纪念意义的。","1"
"1085709","第一次用携程预订票，感觉非常方便，省去排队买票之苦，","1"
"1085710","趵突泉喷的并不是太大，有两只小海豹还是不错的，也有很多鱼。不过假期人太多，不好拍照。坐的小船，护城河要是再干净点就好了。","1"
"1085711","很方便，没想到怎么简单，而且很便宜。没想到济南动物园里居然有大熊猫很方便，没想到怎么简单，而且很便宜。","1"
"1085712","泉水幽深，冷冽。与九寨沟的海子有的一比。主泉趵突泉很干净，其它的几个水质很不错但水面枯叶较多且池小，大多几个平方而已，现在不是丰水期泉涌不明显。","1"
"1085713","带孩子一上午去了华夏城，神游海洋世界。与犹未尽两处的表演都很精彩可惜晚上华夏城的大型表演没看孩子不愿等到晚上有点遗憾，到威海必游之处网上购票方便","1"
"1085714","景色很美，看过海军博物馆从出口直接就可以去，景色很美看海的好地方就是天热太晒","1"
"1085715","可以开车进岛挺方便的，在岛上可以远看海军博物馆，回澜阁","1"
"1085716","这挨着海军博物馆，景色很美，一个很小的岛！","1"
"1085717","景色宜人，早上早去的没有什么人，很安静花开的很好","1"
"1085718","小青岛又称“琴岛”，位于青岛湾内，号称是青岛市最美丽的公园。","1"
"1085719","买的夜场票，两点半就入园啦，里面非常好玩，就是那些卖东西的商家，服务态度非常差，和欠她们好几百万一样，态度很差","1"
"1085720","为什么上海没有这种项目啊，不过有了话恐怕是人山人海的。大佬们怎么不投资一个。里面就是个水上乐园啊，小朋友玩的超开心，老人也很满意。","1"
"1085721","怎么说呢，现在生活条件好了大多数都去坐游艇了，只有晕船的人才坐大船吧？","1"
"1085722","一路坐船沿岸风景很好，趵突泉还好吧，没有太大惊喜，唯一失望的地方是天气这么热，都没有看到供水的地方，这个是可以改进的吧","1"
"1085723","挺不错的呢，环境好，很适合出游！！！秋天更适合游玩","1"
"1085724","这里号称是天的尽头，有很多标志性的里程在这里立碑，比如太阳最早升起的地方，中国最东边的地方，所以很多人来此留念，有一个石碑在最东边海边竖立着，上书天尽头。后来旅游局有改过，有人认为天没有尽头，就改成了天无尽头，于是我拍下的照片成了绝版，哈哈、","1"
"1085725","相当赞的一天，除了排队有点费时间，另外一些剧场的演出时间有冲突，没能看上，总体来说不错，孩子大人都很开心","1"
"1085726","名声很响，实际没啥看头，到此一游","1"
"1085727","玩的还是挺开心的 就是各个馆的间距过大 需要走很远","1"
"1085728","反正就是历史教育爱国主义教育，中小学生可以去看看","1"
"1085729","微山湖携程上三个景点，选的评价人最多的，还不错，距离高速有点远，整体感觉管理不是很成熟","1"
"1085730","温泉水挺好，有各种草药的，牛奶的，水晶房等。还有免费水果 点心。真的不错 出温泉后，前台服务员还热心给我们叫了出租.","1"
"1085731","空气清新，晚上去泡的室内温泉，环境不错，就是没有吃饭的地方，可能是正月里的原因！","1"
"1085732","前台接待态度特别好，携程订票也很方便。","1"
"1085733","不用取票，刷身份证就可入园。建议提前备好雨衣，推荐女娲补天。","1"
"1085734","各个方面都很好，电子取票非常方便，各个动物也都有，非常好的一次游玩，赞一个赞一个","1"
"1085735","欧乐堡梦幻世界不太用排队，还可以了！","1"
"1085736","风雨中见彩虹一点也不假，在雪山彩虹谷就可以建证这一切，情人谷让你见证经典的爱情，还有刺激的滑草，野战谷和漂流，让你流连忘返！","1"
"1085737","挺不错的景点，就是缺钱玩不好的，这是大实话，","1"
"1085738","风景很好，春暖花开的时候，大人孩子都很多很多。而且娱乐设施也不少。","1"
"1085739","济南植物园，植物王国，还有很多的游乐设施，带着孩子来一次吧！","1"
"1085740","大家好的好的好的饥饿就娇滴滴见到你弟弟呢奖学金看到你的你就到家死嗯哪的见到你觉得看到你的不对劲奖学金看到就烦你继续看你你想看的见到你烦恼快下课难兄难弟可能健康想你的你发表的换个成绩你决定就好等等吧挺好的","1"
"1085741","分为室内室外两部分～其中室内的水疗spa设备挺先进的～比较放松与享受～还有乒乓棋牌等休闲活动～","1"
"1085742","景色还可以，但由于拉的人少，观光车拉着我们也不介绍，过去了好几个景点不停，后来我们问了后才停下来让我们游览。后来上另一个车，那个女的司机一路介绍，还挺好。路很远，观光车一定要买，所以购买联票合适。","1"
"1085743","不错，虽说万佛洞维修，没有进去，可送缆车上看到大佛","1"
"1085744","景区售票点微信支付减4元，但是网上购票方便。","1"
"1085745","订了没取票，很多在携程上订的到最后没有门票，只是一张纸而已，好歹留个纪念，就现场买的","1"
"1085746","很满意的一次旅行，人少、气候也刚刚好，环境优雅，非常棒，很值得假日休闲度假。携程更是贴心，价格优惠，还方便。出行选携程，没错的。","1"
"1085747","真的特别有教育意义，甲午中日战争纪念馆，适合一家人出游，不过去的那天人超多，船还挺快的拍了半个小时不到就上船了。岛上还有缆车可以坐，海风吹过超凉爽。","1"
"1085748","小珠山的人气很旺，去的人非常的多，山上的景色很美，有很多的奇行怪石","1"
"1085749","好，很方便快捷，在信号山公园门口临时买的票，当场就可以使用，很好，信号山建议去，只要十块钱，很值","1"
"1085750","信号山公园是青岛十个山头公园之一。山上有利也形修建了一座指挥船舶进边港口的信号导向台。因此被称为信号山","1"
"1085751","在旋转景点那里看看远景，还是不错。性价比挺好。每次都是携程订票，很有保障。自驾都靠它","1"
"1085752","信号山公园在老城。山上有三个红色的小蘑菇。就是当年的信号塔。可以买套票到上面的观景台去旋转观景。天气好的时候可以看到栈桥，教堂，和青岛的全景。","1"
"1085753","从南线自驾游去威海成山头方向的旅游，注意：威青高速90KM+800M处（乳山），有一测速监控，限速100（此路段路况很好，车辆很少，但就是限速），每天都有人被拍照罚款。","1"
"1085754","卧佛 环境幽雅 景色秀丽 性价比超高","1"
"1085755","就是以前的荒滩荒地，没有什么景色，不过，那个湿地展览馆还是很齐全的，湖里的鸟，鱼开眼界了。","1"
"1085756","个人觉得比滕州的红荷湿地要好玩，五星推荐","1"
"1085757","冬天有滑雪场真的很刺激！春暖花开特舒服空气清新，还有从山上流下来的泉水汇成一条小溪，真的好想生活在那样的环境中！！！","1"
"1085758","风景非常漂亮，漂流很好，玩得开心！","1"
